x_real,y_real
0.48029447696843564,0.000656449582421781
0.5257186530793057,0.0008557025092855642
0.5711428291901757,0.0011065203853411545
0.6165670053010457,0.0014194255545124132
0.6619911814119156,0.001806275867797017
0.7074153575227856,0.0022802149833196154
0.7528395336336556,0.002855552486231435
0.7982637097445255,0.0035475618516284417
0.8436878858553956,0.004372186410727105
0.8891120619662656,0.005345646908501409
0.9345362380771356,0.006483949014713805
0.9799604141880056,0.00780229521637552
1.0253845902988756,0.009314412694240983
1.0708087664097456,0.011031816740713754
1.1162329425206154,0.012963037537091429
1.1616571186314855,0.015112846067119342
1.2070812947423555,0.01748152189150072
1.2525054708532255,0.020064210679463994
1.2979296469640955,0.02285042203197866
1.3433538230749655,0.025823717562831257
1.3887779991858356,0.028961634917740293
1.4342021752967056,0.032235885138303916
1.4796263514075756,0.03561284855499257
1.5250505275184456,0.039054378613975926
1.5704747036293156,0.04251890447063742
1.6158988797401856,0.04596280293729824
1.6613230558510557,0.04934198987268882
1.7067472319619255,0.05261366197176064
1.7521714080727955,0.055738103863922944
1.7975955841836655,0.05868046409602651
1.8430197602945355,0.061412398376804456
1.8884439364054055,0.06391348042275331
1.9338681125162756,0.06617229038421113
1.9792922886271456,0.0681871080393213
2.024716464738016,0.06996616194843108
2.0701406408488854,0.07152741512635481
2.115564816959756,0.07289790048656697
2.1609889930706254,0.07411265284899796
2.2064131691814954,0.07521331591102018
2.2518373452923655,0.07624652943112004
2.2972615214032355,0.07726222132511103
2.3426856975141055,0.07831193921677382
2.3881098736249755,0.07944735466857746
2.4335340497358455,0.08071906013776341
2.4789582258467155,0.08217575392269857
2.5243824019575856,0.08386387327071378
2.5698065780684556,0.08582769269090125
2.6152307541793256,0.08810985651039914
2.6606549302901956,0.09075226566839809
2.7060791064010656,0.09379719290991896
2.7515032825119357,0.09728846226406528
2.7969274586228057,0.10127250204755874
2.8423516347336757,0.1057990690753618
2.8877758108445457,0.11092144776787566
2.9331999869554153,0.11669595263775001
2.9786241630662853,0.1231806059595993
3.0240483391771553,0.13043292242168011
3.0694725152880253,0.1385068057936691
3.1148966913988954,0.14744864423755194
3.1603208675097654,0.15729277478623194
3.2057450436206354,0.16805656689130813
3.2511692197315054,0.17973544270317748
3.2965933958423754,0.19229820110546456
3.3420175719532454,0.2056830376054407
3.3874417480641155,0.21979464860157888
3.4328659241749855,0.2345027739311318
3.4782901002858555,0.24964246594984335
3.5237142763967255,0.2650162793030604
3.5691384525075955,0.2803984581789767
3.6145626286184656,0.29554106469214225
3.6599868047293356,0.3101818524960939
3.7054109808402056,0.324053554327502
3.7508351569510756,0.3368941318611455
3.7962593330619456,0.34845744136618173
3.8416835091728156,0.35852370807120637
3.887107685283685,0.36690918240035036
3.9325318613945552,0.3734743758423568
3.9779560375054253,0.3781303431965719
4.023380213616296,0.3808425877203967
4.068804389727165,0.3816323092478134
4.114228565838035,0.3805748826615813
4.159652741948905,0.3777956329931888
4.205076918059776,0.37346315049931206
4.250501094170645,0.36778055083441263
4.295925270281515,0.3609752194690618
4.341349446392385,0.35328767546571344
