x_synthetic,y_synthetic
1.0363822149688804,0.008278519658333225
1.0611421927078866,0.010401463577457897
1.0859021704468927,0.012991390740603624
1.1106621481858991,0.016130070434357362
1.1354221259249053,0.01990839783301921
1.1601821036639115,0.024426193257876073
1.1849420814029177,0.029791659928074803
1.2097020591419239,0.03612044185487445
1.2344620368809303,0.043534228473154274
1.2592220146199364,0.05215886145686595
1.2839819923589426,0.06212191227881082
1.308741970097949,0.07354971659952496
1.3335019478369552,0.08656387340092868
1.3582619255759614,0.10127724251420556
1.3830219033149675,0.11778950309387742
1.4077818810539737,0.1361823665842909
1.43254185879298,0.15651456940316627
1.4573018365319863,0.1788168012309095
1.4820618142709925,0.20308675252309383
1.5068217920099987,0.2292844876112765
1.531581769749005,0.25732836547585336
1.5563417474880112,0.28709173705517466
1.5811017252270174,0.31840064418029884
1.6058617029660236,0.35103272971993565
1.6306216807050298,0.38471754069282404
1.655381658444036,0.4191383660565738
1.6801416361830421,0.45393569948417634
1.7049016139220485,0.48871235635731164
1.7296615916610547,0.5230402058703513
1.754421569400061,0.556468406654841
1.7791815471390673,0.5885329613324101
1.8039415248780735,0.618767335840924
1.8287015026170796,0.6467138272955829
1.8534614803560858,0.6719353134061319
1.878221458095092,0.6940269804852814
1.9029814358340982,0.7126276085612777
1.9277414135731046,0.7274299928389165
1.9525013913121108,0.7381901014459715
1.9772613690511172,0.7447346095954813
2.0020213467901233,0.7469665083499271
2.0267813245291295,0.7448685593519561
2.0515413022681357,0.7385044515075885
2.076301280007142,0.7280176072797023
2.101061257746148,0.7136276801495433
2.1258212354851542,0.6956248760000551
2.150581213224161,0.6743623149440005
2.1753411909631666,0.6502467222608567
2.200101168702173,0.6237277942015084
2.224861146441179,0.5952866240426553
2.2496211241801856,0.5654235946145032
2.2743811019191917,0.534646145439941
2.299141079658198,0.5034568065844871
2.323901057397204,0.47234185929614414
2.3486610351362103,0.4417609382944863
2.373421012875217,0.4121378355016293
2.3981809906142226,0.3838527037529591
2.4229409683532293,0.35723579527420046
2.447700946092235,0.33256280693568346
2.4724609238312416,0.3100518455252037
2.497220901570248,0.28986197394380125
2.521980879309254,0.2720932550357137
2.54674085704826,0.25678817467541404
2.5715008347872663,0.2439342999817281
2.596260812526273,0.23346801169425171
2.6210207902652787,0.2252791408890646
2.6457807680042853,0.2192163380193214
2.670540745743291,0.21509300523187905
2.6953007234822977,0.21269362949067494
2.720060701221304,0.21178036280324578
2.74482067896031,0.21209970560591573
2.769580656699316,0.2133891592389226
2.7943406344383224,0.2153837229140535
2.819100612177329,0.21782211947576083
2.8438605899163347,0.22045264272488327
2.8686205676553413,0.22303852749522227
2.893380545394347,0.22536275257689975
2.9181405231333537,0.22723219654204158
2.94290050087236,0.2284810780669802
2.967660478611366,0.22897362583693134
2.9924204563503722,0.22860593872822532
3.0171804340893784,0.22730701460313077
3.041940411828385,0.22503894537454827
3.0667003895673908,0.22179629641176554
3.0914603673063974,0.217604709077982
3.116220345045403,0.21251878530106205
3.1409803227844098,0.2066193316195332
3.1657403005234155,0.20001005619371556
3.190500278262422,0.19281382502553487
3.2152602560014287,0.18516859247981152
3.2400202337404345,0.1772231257771029
3.264780211479441,0.16913264333777395
3.289540189218447,0.16105448287747093
3.3143001669574534,0.15314390741781508
3.339060144696459,0.1455501465245598
3.363820122435466,0.13841275690934787
3.3885801001744715,0.13185837189868918
3.413340077913478,0.1259978940549648
3.4381000556524848,0.12092417023006176
3.4628600333914905,0.11671017421288099
3.487620011130497,0.11340770939162714
3.512379988869503,0.11104663278297672
3.5371399666085095,0.10963459246875051
3.5618999443475152,0.10915726282247806
3.586659922086522,0.10957905564330929
3.6114198998255276,0.11084428007678014
3.636179877564534,0.11287871957547355
3.660939855303541,0.11559158973361472
3.6856998330425466,0.11887783628196827
3.710459810781553,0.12262072763191763
3.735219788520559,0.12669469103757733
3.7599797662595655,0.1309683357928173
3.7847397439985713,0.1353076011476248
3.809499721737578,0.13957896120519928
3.8342596994765836,0.1436526144387559
