x_synthetic,y_synthetic
-7207.767682425507,3.6941742022135934e-08
-6944.427996724476,5.1104378458165654e-08
-6681.0883110234445,7.000335045111367e-08
-6417.748625322413,9.495377284046456e-08
-6154.408939621382,1.2754159715942485e-07
-5891.069253920352,1.6964933623186822e-07
-5627.729568219321,2.2347484026758357e-07
-5364.38988251829,2.915397941481787e-07
-5101.050196817258,3.766843606479393e-07
-4837.710511116227,4.820443850214392e-07
-4574.370825415196,6.110078727242054e-07
-4311.031139714165,7.671481108816615e-07
-4047.6914540131343,9.541318587293077e-07
-3784.351768312103,1.1756024819777939e-06
-3521.0120826110724,1.4350397078691396e-06
-3257.6723969100412,1.7355997409865419e-06
-2994.33271120901,2.0799416662616704e-06
-2730.993025507979,2.470048194717728e-06
-2467.6533398069478,2.9070506693479715e-06
-2204.3136541059166,3.391069622244724e-06
-1940.9739684048855,3.921082851227549e-06
-1677.6342827038552,4.494832794755197e-06
-1414.294597002824,5.108783821566856e-06
-1150.954911301793,5.758137894899132e-06
-887.6152256007617,6.436913997287611e-06
-624.2755398997306,7.13809288934539e-06
-360.9358541986994,7.853824495261126e-06
-97.59616849766826,8.575690800655667e-06
165.743517203362,9.295012995165795e-06
429.08320290439315,1.0003188072229344e-05
692.4228886054243,1.0692037548718295e-05
955.7625743064555,1.1354149641803223e-05
1219.1022600074866,1.1983196280843731e-05
1482.4419457085169,1.2574207747361128e-05
1745.781631409549,1.3123790400540282e-05
2009.1213171105792,1.3630276612002963e-05
2272.4610028116113,1.4093800361333378e-05
2535.8006885126415,1.4516296538795407e-05
2799.1403742136736,1.490142646129833e-05
3062.480059914704,1.5254436066296862e-05
3325.819745615736,1.5581956416299255e-05
3589.159431316766,1.589175833819017e-05
3852.4991170177964,1.6192474168013325e-05
4115.838802718828,1.6493299719430413e-05
4379.178488419859,1.680368888709052e-05
4642.518174120891,1.713305194894392e-05
4905.857859821921,1.7490466893740148e-05
5169.197545522953,1.7884411220430944e-05
5432.537231223983,1.832251985080914e-05
5695.876916925014,1.8811373224173094e-05
5959.216602626046,1.9356318391336478e-05
6222.556288327076,1.9961325011169996e-05
6485.895974028108,2.0628877529743443e-05
6749.235659729138,2.135990439912286e-05
7012.57534543017,2.215374485740601e-05
7275.9150311312005,2.3008153433442008e-05
7539.254716832231,2.391934187217537e-05
7802.594402533263,2.4882057551649457e-05
8065.934088234293,2.5889696678201e-05
8329.273773935325,2.6934449644393052e-05
8592.613459636355,2.800747499178054e-05
8855.953145337387,2.9099097534192633e-05
9119.292831038418,3.019902546438479e-05
9382.63251673945,3.129658076788699e-05
9645.97220244048,3.238093705061053e-05
9909.31188814151,3.344135895789772e-05
10172.65157384254,3.446743768598639e-05
10435.991259543574,3.544931758952795e-05
10699.330945244605,3.637790947463873e-05
10962.670630945635,3.7245086734075265e-05
11226.010316646665,3.8043860941260606e-05
11489.350002347699,3.8768533815896494e-05
11752.68968804873,3.941482259225143e-05
12016.02937374976,3.997995579696749e-05
12279.36905945079,4.046273635646814e-05
12542.70874515182,4.0863568917863217e-05
12806.048430852854,4.118444840914904e-05
13069.388116553884,4.142890730406857e-05
13332.727802254914,4.1601919883540404e-05
13596.067487955945,4.170976303939738e-05
13859.407173656979,4.175983482685335e-05
14122.746859358009,4.176043395553041e-05
14386.086545059039,4.1720505573981145e-05
14649.42623076007,4.164936086669507e-05
14912.7659164611,4.1556379942690746e-05
15176.105602162133,4.145070905241814e-05
15439.445287863164,4.1340964154499654e-05
15702.784973564194,4.1234953143557453e-05
15966.124659265224,4.113942858419235e-05
16229.464344966254,4.10598815801592e-05
16492.80403066729,4.100038551246652e-05
16756.14371636832,4.096349593127116e-05
17019.48340206935,4.095021005098006e-05
17282.82308777038,4.095998626752041e-05
17546.162773471413,4.099082109089515e-05
17809.502459172443,4.103937805741243e-05
18072.842144873473,4.110116072743123e-05
18336.181830574504,4.117071993036539e-05
18599.521516275534,4.1241884097940006e-05
18862.861201976568,4.130800089841282e-05
19126.200887677598,4.136217847509331e-05
19389.54057337863,4.13975153841452e-05
19652.88025907966,4.14073097568119e-05
19916.219944780692,4.1385240174265395e-05
20179.559630481723,4.132551309485698e-05
20442.899316182753,4.1222974238262024e-05
20706.239001883783,4.1073183914169794e-05
20969.578687584813,4.087245868609106e-05
21232.918373285847,4.06178837986574e-05
21496.258058986878,4.030730231665587e-05
21759.597744687908,3.993928782157768e-05
22022.937430388938,3.9513107742252856e-05
22286.27711608997,3.902868398064362e-05
22549.616801791002,3.8486556513964466e-05
22812.956487492032,3.788785424195168e-05
23076.296173193063,3.723427566726005e-05
23339.635858894093,3.652808022173758e-05
23602.975544595127,3.57720893439001e-05
23866.315230296157,3.4969694905056603e-05
24129.654915997187,3.4124871362745915e-05
24392.994601698218,3.32421871346737e-05
24656.334287399248,3.232681013886497e-05
24919.67397310028,3.138450221449363e-05
25183.013658801312,3.0421597191706685e-05
25446.353344502342,2.9444957694334167e-05
25709.693030203376,2.84619063336934e-05
25973.032715904406,2.7480127806961193e-05
26236.372401605437,2.6507539592154337e-05
26499.712087306467,2.5552130481399416e-05
26763.051773007497,2.4621768146096806e-05
27026.391458708527,2.3723979271450534e-05
27289.731144409558,2.2865708459237936e-05
27553.070830110588,2.2053064923715062e-05
27816.410515811625,2.1291068763072185e-05
28079.750201512656,2.058341097832199e-05
28343.089887213686,1.9932243096333338e-05
28606.429572914716,1.9338012902411646e-05
28869.769258615746,1.8799362123552923e-05
29133.108944316777,1.831309975369985e-05
29396.448630017807,1.7874261050379073e-05
29659.788315718837,1.7476257203374396e-05
29923.128001419867,1.7111114602794945e-05
30186.467687120905,1.676979599576484e-05
30449.807372821935,1.644258921248862e-05
30713.147058522965,1.611954321090371e-05
30976.486744223996,1.5790926560789546e-05
31239.826429925026,1.544768069222517e-05
31503.166115626056,1.5081839633711642e-05
31766.505801327086,1.4686889710589776e-05
32029.845487028117,1.4258046672172703e-05
32293.185172729147,1.3792433636737996e-05
32556.524858430184,1.3289150553548882e-05
32819.86454413121,1.2749233900979849e-05
33083.20422983225,1.2175513320564133e-05
33346.54391553327,1.1572379093776566e-05
33609.88360123431,1.0945480162644433e-05
33873.22328693533,1.0301376301382155e-05
34136.56297263637,9.647169798573853e-06
34399.90265833739,8.990141572002099e-06
34663.24234403843,8.33741419639771e-06
34926.58202973947,7.695660251157628e-06
35189.92171544049,7.07086919751529e-06
35453.26140114153,6.46818024867358e-06
35716.60108684255,5.8917829787492895e-06
35979.94077254359,5.344882242471277e-06
36243.28045824461,4.82971975253796e-06
36506.62014394565,4.34764164892081e-06
36769.95982964667,3.899199704735001e-06
37033.29951534771,3.484273411523453e-06
37296.63920104873,3.1022009154152187e-06
37559.97888674977,2.751908388646598e-06
37823.31857245081,2.432029623169004e-06
38086.65825815183,2.1410101190267593e-06
38349.99794385287,1.8771924281815097e-06
38613.33762955389,1.6388817724029188e-06
